month,day,weekday,hr,min,lat,lng,act,tot,title
12,7,4,4,0,25.020348,121.546446,1,14,20231207_500101015_04:00
12,7,4,4,0,25.01895,121.53156,1,5,20231207_500101018_04:00
12,7,4,4,0,25.024461,121.546705,1,15,20231207_500101019_04:00
12,7,4,4,0,25.02093,121.5331,0,5,20231207_500101020_04:00
12,7,4,4,0,25.01385,121.53549,1,7,20231207_500101021_04:00
12,7,4,4,0,25.01491,121.53438,1,99,20231207_500101022_04:00
12,7,4,4,0,25.01244,121.53661,1,25,20231207_500101023_04:00
12,7,4,4,0,25.01451,121.54142,1,30,20231207_500101024_04:00
12,7,4,4,0,25.01295,121.53973,1,99,20231207_500101025_04:00
12,7,4,4,0,25.01137,121.54062,1,15,20231207_500101026_04:00
12,7,4,4,0,25.01182,121.54165,1,39,20231207_500101027_04:00
12,7,4,4,0,25.01426,121.54382,1,20,20231207_500101028_04:00
12,7,4,4,0,25.01234,121.54503,1,15,20231207_500101029_04:00
12,7,4,4,0,25.0136,121.54656,1,34,20231207_500101030_04:00
12,7,4,4,0,25.01537,121.54698,1,20,20231207_500101031_04:00
12,7,4,4,0,25.01637,121.54535,1,61,20231207_500101032_04:00
12,7,4,4,0,25.01664,121.5452,1,46,20231207_500101033_04:00
12,7,4,4,0,25.01576,121.54291,1,18,20231207_500101034_04:00
12,7,4,4,0,25.01787,121.5476,1,24,20231207_500101035_04:00
12,7,4,4,0,25.02032,121.54497,1,20,20231207_500101036_04:00
12,7,4,4,0,25.02076,121.54432,1,20,20231207_500101037_04:00
12,7,4,4,0,25.02101,121.54284,1,27,20231207_500101038_04:00
12,7,4,4,0,25.02104,121.54081,1,28,20231207_500101039_04:00
12,7,4,4,0,25.0222,121.53626,1,25,20231207_500101040_04:00
12,7,4,4,0,25.02218,121.53474,1,41,20231207_500101041_04:00
12,7,4,4,0,25.01727,121.54471,1,15,20231207_500101042_04:00
12,7,4,4,0,25.022864,121.546622,1,25,20231207_500101091_04:00
12,7,4,4,0,25.021641,121.54704,1,13,20231207_500101092_04:00
12,7,4,4,0,25.021469,121.544069,1,15,20231207_500101093_04:00
12,7,4,4,0,25.02193,121.53165,1,20,20231207_500101094_04:00
12,7,4,4,0,25.02657,121.53515,1,38,20231207_500101114_04:00
12,7,4,4,0,25.02606,121.53738,1,50,20231207_500101115_04:00
12,7,4,4,0,25.02215,121.54839,1,29,20231207_500101123_04:00
12,7,4,4,0,25.02469,121.54459,1,46,20231207_500101166_04:00
12,7,4,4,0,25.02575,121.5377,1,17,20231207_500101175_04:00
12,7,4,4,0,25.01223,121.54788,1,16,20231207_500101176_04:00
12,7,4,4,0,25.01551,121.53374,1,90,20231207_500101181_04:00
12,7,4,4,0,25.01744,121.53334,1,15,20231207_500101184_04:00
12,7,4,4,0,25.02267,121.5341,1,12,20231207_500101185_04:00
12,7,4,4,0,25.01727,121.54904,1,19,20231207_500101188_04:00
12,7,4,4,0,25.02039,121.54853,1,16,20231207_500101189_04:00
12,7,4,4,0,25.02347,121.54108,1,26,20231207_500101190_04:00
12,7,4,4,0,25.02054,121.54561,1,27,20231207_500101191_04:00
12,7,4,4,0,25.01705,121.54435,1,43,20231207_500101193_04:00
12,7,4,4,0,25.02598,121.53454,1,13,20231207_500101199_04:00
12,7,4,4,0,25.02101,121.54153,1,40,20231207_500101209_04:00
12,7,4,4,0,25.02268,121.53608,1,24,20231207_500101216_04:00
12,7,4,4,0,25.01027,121.53998,1,14,20231207_500101219_04:00
12,7,4,4,0,25.01076,121.53637,1,15,20231207_500105066_04:00
12,7,4,4,0,25.014697,121.531908,1,20,20231207_500106002_04:00
12,7,4,4,0,25.014529,121.534374,1,12,20231207_500106003_04:00
12,7,4,4,0,25.015069,121.533828,1,12,20231207_500106004_04:00
12,7,4,4,0,25.01729,121.54531,1,42,20231207_500119043_04:00
12,7,4,4,0,25.01408,121.53759,1,23,20231207_500119044_04:00
12,7,4,4,0,25.01839,121.53404,1,45,20231207_500119045_04:00
12,7,4,4,0,25.01355,121.53673,1,40,20231207_500119046_04:00
12,7,4,4,0,25.01761,121.53844,1,30,20231207_500119047_04:00
12,7,4,4,0,25.01547,121.53436,1,53,20231207_500119048_04:00
12,7,4,4,0,25.01937,121.53902,1,62,20231207_500119049_04:00
12,7,4,4,0,25.01846,121.5376,1,31,20231207_500119050_04:00
12,7,4,4,0,25.01616,121.54251,1,27,20231207_500119051_04:00
12,7,4,4,0,25.01857,121.54059,1,26,20231207_500119052_04:00
12,7,4,4,0,25.02108,121.53783,1,19,20231207_500119053_04:00
12,7,4,4,0,25.01941,121.5404,1,30,20231207_500119054_04:00
12,7,4,4,0,25.01793,121.53585,1,28,20231207_500119055_04:00
12,7,4,4,0,25.01627,121.53535,1,10,20231207_500119056_04:00
12,7,4,4,0,25.01666,121.53718,1,20,20231207_500119057_04:00
12,7,4,4,0,25.0198,121.53583,1,33,20231207_500119058_04:00
12,7,4,4,0,25.01595,121.53791,1,20,20231207_500119059_04:00
12,7,4,4,0,25.01566,121.53786,1,12,20231207_500119060_04:00
12,7,4,4,0,25.01511,121.53786,1,27,20231207_500119061_04:00
12,7,4,4,0,25.01345,121.53798,1,12,20231207_500119062_04:00
12,7,4,4,0,25.01603,121.53635,1,27,20231207_500119063_04:00
12,7,4,4,0,25.01754,121.54398,1,28,20231207_500119064_04:00
12,7,4,4,0,25.01699,121.53574,1,10,20231207_500119065_04:00
12,7,4,4,0,25.02157,121.53633,1,20,20231207_500119066_04:00
12,7,4,4,0,25.02053,121.54145,1,42,20231207_500119067_04:00
12,7,4,4,0,25.01987,121.54175,1,39,20231207_500119068_04:00
12,7,4,4,0,25.02074,121.53906,1,10,20231207_500119069_04:00
12,7,4,4,0,25.01561,121.53583,1,48,20231207_500119070_04:00
12,7,4,4,0,25.02036,121.53992,1,34,20231207_500119071_04:00
12,7,4,4,0,25.01881,121.53868,1,12,20231207_500119072_04:00
12,7,4,4,0,25.01548,121.53825,1,30,20231207_500119074_04:00
12,7,4,4,0,25.01761,121.53995,1,40,20231207_500119075_04:00
12,7,4,4,0,25.01922,121.54195,1,22,20231207_500119076_04:00
12,7,4,4,0,25.0189,121.536,1,56,20231207_500119077_04:00
12,7,4,4,0,25.01704,121.53888,1,10,20231207_500119078_04:00
12,7,4,4,0,25.01698,121.53455,1,19,20231207_500119079_04:00
12,7,4,4,0,25.01539,121.53686,1,10,20231207_500119080_04:00
12,7,4,4,0,25.01337,121.53909,1,11,20231207_500119081_04:00
12,7,4,4,0,25.01703,121.53781,1,10,20231207_500119082_04:00
12,7,4,4,0,25.0196,121.53846,1,18,20231207_500119083_04:00
12,7,4,4,0,25.019,121.54305,1,10,20231207_500119084_04:00
12,7,4,4,0,25.01857,121.54247,1,14,20231207_500119085_04:00
12,7,4,4,0,25.01804,121.53928,1,25,20231207_500119086_04:00
12,7,4,4,0,25.0169,121.54031,1,30,20231207_500119087_04:00
12,7,4,4,0,25.01995,121.54347,1,20,20231207_500119088_04:00
12,7,4,4,0,25.01791,121.54242,1,24,20231207_500119089_04:00
12,7,4,4,0,25.02112,121.53591,1,40,20231207_500119090_04:00
12,7,4,4,0,25.01816,121.54469,1,18,20231207_500119091_04:00
12,7,4,4,20,25.02605,121.5436,1,28,20231207_500101001_04:20
12,7,4,4,20,25.02565,121.54357,1,21,20231207_500101002_04:20
12,7,4,4,20,25.02429,121.54124,1,16,20231207_500101003_04:20
12,7,4,4,20,25.02351,121.54282,1,11,20231207_500101004_04:20
12,7,4,4,20,25.02153,121.54299,1,16,20231207_500101005_04:20
12,7,4,4,20,25.02429,121.54328,1,11,20231207_500101006_04:20
12,7,4,4,20,25.02253,121.54326,1,11,20231207_500101007_04:20
12,7,4,4,20,25.02112,121.53407,1,17,20231207_500101008_04:20
12,7,4,4,20,25.01976,121.53384,1,16,20231207_500101009_04:20
12,7,4,4,20,25.01894,121.53361,1,20,20231207_500101010_04:20
12,7,4,4,20,25.02543,121.54332,1,9,20231207_500101013_04:20
12,7,4,4,20,25.01717,121.53202,1,11,20231207_500101014_04:20
12,7,4,4,20,25.020348,121.546446,1,14,20231207_500101015_04:20
12,7,4,4,20,25.01895,121.53156,1,5,20231207_500101018_04:20
12,7,4,4,20,25.024461,121.546705,1,15,20231207_500101019_04:20
12,7,4,4,20,25.02093,121.5331,0,5,20231207_500101020_04:20
12,7,4,4,20,25.01385,121.53549,1,7,20231207_500101021_04:20
12,7,4,4,20,25.01491,121.53438,1,99,20231207_500101022_04:20
12,7,4,4,20,25.01244,121.53661,1,25,20231207_500101023_04:20
12,7,4,4,20,25.01451,121.54142,1,30,20231207_500101024_04:20
12,7,4,4,20,25.01295,121.53973,1,99,20231207_500101025_04:20
12,7,4,4,20,25.01137,121.54062,1,15,20231207_500101026_04:20
12,7,4,4,20,25.01182,121.54165,1,39,20231207_500101027_04:20
12,7,4,4,20,25.01426,121.54382,1,20,20231207_500101028_04:20
12,7,4,4,20,25.01234,121.54503,1,15,20231207_500101029_04:20
12,7,4,4,20,25.0136,121.54656,1,34,20231207_500101030_04:20
12,7,4,4,20,25.01537,121.54698,1,20,20231207_500101031_04:20
12,7,4,4,20,25.01637,121.54535,1,61,20231207_500101032_04:20
12,7,4,4,20,25.01664,121.5452,1,46,20231207_500101033_04:20
12,7,4,4,20,25.01576,121.54291,1,18,20231207_500101034_04:20
12,7,4,4,20,25.01787,121.5476,1,24,20231207_500101035_04:20
12,7,4,4,20,25.02032,121.54497,1,20,20231207_500101036_04:20
12,7,4,4,20,25.02076,121.54432,1,20,20231207_500101037_04:20
12,7,4,4,20,25.02101,121.54284,1,27,20231207_500101038_04:20
12,7,4,4,20,25.02104,121.54081,1,28,20231207_500101039_04:20
12,7,4,4,20,25.0222,121.53626,1,25,20231207_500101040_04:20
12,7,4,4,20,25.02218,121.53474,1,41,20231207_500101041_04:20
12,7,4,4,20,25.01727,121.54471,1,15,20231207_500101042_04:20
12,7,4,4,20,25.022864,121.546622,1,25,20231207_500101091_04:20
12,7,4,4,20,25.021641,121.54704,1,13,20231207_500101092_04:20
12,7,4,4,20,25.021469,121.544069,1,15,20231207_500101093_04:20
12,7,4,4,20,25.02193,121.53165,1,20,20231207_500101094_04:20
12,7,4,4,20,25.02657,121.53515,1,38,20231207_500101114_04:20
12,7,4,4,20,25.02606,121.53738,1,50,20231207_500101115_04:20
12,7,4,4,20,25.02215,121.54839,1,29,20231207_500101123_04:20
12,7,4,4,20,25.02469,121.54459,1,46,20231207_500101166_04:20
12,7,4,4,20,25.02575,121.5377,1,17,20231207_500101175_04:20
12,7,4,4,20,25.01223,121.54788,1,16,20231207_500101176_04:20
12,7,4,4,20,25.01551,121.53374,1,90,20231207_500101181_04:20
12,7,4,4,20,25.01744,121.53334,1,15,20231207_500101184_04:20
12,7,4,4,20,25.02267,121.5341,1,12,20231207_500101185_04:20
12,7,4,4,20,25.01727,121.54904,1,19,20231207_500101188_04:20
12,7,4,4,20,25.02039,121.54853,1,16,20231207_500101189_04:20
12,7,4,4,20,25.02347,121.54108,1,26,20231207_500101190_04:20
12,7,4,4,20,25.02054,121.54561,1,27,20231207_500101191_04:20
12,7,4,4,20,25.01705,121.54435,1,43,20231207_500101193_04:20
12,7,4,4,20,25.02598,121.53454,1,13,20231207_500101199_04:20
12,7,4,4,20,25.02101,121.54153,1,40,20231207_500101209_04:20
12,7,4,4,20,25.02268,121.53608,1,24,20231207_500101216_04:20
12,7,4,4,20,25.01027,121.53998,1,14,20231207_500101219_04:20
12,7,4,4,20,25.01076,121.53637,1,15,20231207_500105066_04:20
12,7,4,4,20,25.014697,121.531908,1,20,20231207_500106002_04:20
12,7,4,4,20,25.014529,121.534374,1,12,20231207_500106003_04:20
12,7,4,4,20,25.015069,121.533828,1,12,20231207_500106004_04:20
12,7,4,4,20,25.01729,121.54531,1,42,20231207_500119043_04:20
12,7,4,4,20,25.01408,121.53759,1,23,20231207_500119044_04:20
12,7,4,4,20,25.01839,121.53404,1,45,20231207_500119045_04:20
12,7,4,4,20,25.01355,121.53673,1,40,20231207_500119046_04:20
12,7,4,4,20,25.01761,121.53844,1,30,20231207_500119047_04:20
12,7,4,4,20,25.01547,121.53436,1,53,20231207_500119048_04:20
12,7,4,4,20,25.01937,121.53902,1,62,20231207_500119049_04:20
12,7,4,4,20,25.01846,121.5376,1,31,20231207_500119050_04:20
12,7,4,4,20,25.01616,121.54251,1,27,20231207_500119051_04:20
12,7,4,4,20,25.01857,121.54059,1,26,20231207_500119052_04:20
12,7,4,4,20,25.02108,121.53783,1,19,20231207_500119053_04:20
12,7,4,4,20,25.01941,121.5404,1,30,20231207_500119054_04:20
12,7,4,4,20,25.01793,121.53585,1,28,20231207_500119055_04:20
12,7,4,4,20,25.01627,121.53535,1,10,20231207_500119056_04:20
12,7,4,4,20,25.01666,121.53718,1,20,20231207_500119057_04:20
12,7,4,4,20,25.0198,121.53583,1,33,20231207_500119058_04:20
12,7,4,4,20,25.01595,121.53791,1,20,20231207_500119059_04:20
12,7,4,4,20,25.01566,121.53786,1,12,20231207_500119060_04:20
12,7,4,4,20,25.01511,121.53786,1,27,20231207_500119061_04:20
12,7,4,4,20,25.01345,121.53798,1,12,20231207_500119062_04:20
12,7,4,4,20,25.01603,121.53635,1,27,20231207_500119063_04:20
12,7,4,4,20,25.01754,121.54398,1,28,20231207_500119064_04:20
12,7,4,4,20,25.01699,121.53574,1,10,20231207_500119065_04:20
12,7,4,4,20,25.02157,121.53633,1,20,20231207_500119066_04:20
12,7,4,4,20,25.02053,121.54145,1,42,20231207_500119067_04:20
12,7,4,4,20,25.01987,121.54175,1,39,20231207_500119068_04:20
12,7,4,4,20,25.02074,121.53906,1,10,20231207_500119069_04:20
12,7,4,4,20,25.01561,121.53583,1,48,20231207_500119070_04:20
12,7,4,4,20,25.02036,121.53992,1,34,20231207_500119071_04:20
12,7,4,4,20,25.01881,121.53868,1,12,20231207_500119072_04:20
12,7,4,4,20,25.01548,121.53825,1,30,20231207_500119074_04:20
12,7,4,4,20,25.01761,121.53995,1,40,20231207_500119075_04:20
12,7,4,4,20,25.01922,121.54195,1,22,20231207_500119076_04:20
12,7,4,4,20,25.0189,121.536,1,56,20231207_500119077_04:20
12,7,4,4,20,25.01704,121.53888,1,10,20231207_500119078_04:20
12,7,4,4,20,25.01698,121.53455,1,19,20231207_500119079_04:20
12,7,4,4,20,25.01539,121.53686,1,10,20231207_500119080_04:20
12,7,4,4,20,25.01337,121.53909,1,11,20231207_500119081_04:20
12,7,4,4,20,25.01703,121.53781,1,10,20231207_500119082_04:20
12,7,4,4,20,25.0196,121.53846,1,18,20231207_500119083_04:20
12,7,4,4,20,25.019,121.54305,1,10,20231207_500119084_04:20
12,7,4,4,20,25.01857,121.54247,1,14,20231207_500119085_04:20
12,7,4,4,20,25.01804,121.53928,1,25,20231207_500119086_04:20
12,7,4,4,20,25.0169,121.54031,1,30,20231207_500119087_04:20
12,7,4,4,20,25.01995,121.54347,1,20,20231207_500119088_04:20
12,7,4,4,20,25.01791,121.54242,1,24,20231207_500119089_04:20
12,7,4,4,20,25.02112,121.53591,1,40,20231207_500119090_04:20
12,7,4,4,20,25.01816,121.54469,1,18,20231207_500119091_04:20
12,7,4,4,40,25.02605,121.5436,1,28,20231207_500101001_04:40
12,7,4,4,40,25.02565,121.54357,1,21,20231207_500101002_04:40
12,7,4,4,40,25.02429,121.54124,1,16,20231207_500101003_04:40
12,7,4,4,40,25.02351,121.54282,1,11,20231207_500101004_04:40
12,7,4,4,40,25.02153,121.54299,1,16,20231207_500101005_04:40
12,7,4,4,40,25.02429,121.54328,1,11,20231207_500101006_04:40
12,7,4,4,40,25.02253,121.54326,1,11,20231207_500101007_04:40
12,7,4,4,40,25.02112,121.53407,1,17,20231207_500101008_04:40
12,7,4,4,40,25.01976,121.53384,1,16,20231207_500101009_04:40
12,7,4,4,40,25.01894,121.53361,1,20,20231207_500101010_04:40
12,7,4,4,40,25.02543,121.54332,1,9,20231207_500101013_04:40
12,7,4,4,40,25.01717,121.53202,1,11,20231207_500101014_04:40
12,7,4,4,40,25.020348,121.546446,1,14,20231207_500101015_04:40
12,7,4,4,40,25.01895,121.53156,1,5,20231207_500101018_04:40
12,7,4,4,40,25.024461,121.546705,1,15,20231207_500101019_04:40
12,7,4,4,40,25.02093,121.5331,0,5,20231207_500101020_04:40
12,7,4,4,40,25.01385,121.53549,1,7,20231207_500101021_04:40
12,7,4,4,40,25.01491,121.53438,1,99,20231207_500101022_04:40
12,7,4,4,40,25.01244,121.53661,1,25,20231207_500101023_04:40
12,7,4,4,40,25.01451,121.54142,1,30,20231207_500101024_04:40
12,7,4,4,40,25.01295,121.53973,1,99,20231207_500101025_04:40
12,7,4,4,40,25.01137,121.54062,1,15,20231207_500101026_04:40
12,7,4,4,40,25.01182,121.54165,1,39,20231207_500101027_04:40
12,7,4,4,40,25.01426,121.54382,1,20,20231207_500101028_04:40
12,7,4,4,40,25.01234,121.54503,1,15,20231207_500101029_04:40
12,7,4,4,40,25.0136,121.54656,1,34,20231207_500101030_04:40
12,7,4,4,40,25.01537,121.54698,1,20,20231207_500101031_04:40
12,7,4,4,40,25.01637,121.54535,1,61,20231207_500101032_04:40
12,7,4,4,40,25.01664,121.5452,1,46,20231207_500101033_04:40
12,7,4,4,40,25.01576,121.54291,1,18,20231207_500101034_04:40
12,7,4,4,40,25.01787,121.5476,1,24,20231207_500101035_04:40
12,7,4,4,40,25.02032,121.54497,1,20,20231207_500101036_04:40
12,7,4,4,40,25.02076,121.54432,1,20,20231207_500101037_04:40
12,7,4,4,40,25.02101,121.54284,1,27,20231207_500101038_04:40
12,7,4,4,40,25.02104,121.54081,1,28,20231207_500101039_04:40
12,7,4,4,40,25.0222,121.53626,1,25,20231207_500101040_04:40
12,7,4,4,40,25.02218,121.53474,1,41,20231207_500101041_04:40
12,7,4,4,40,25.01727,121.54471,1,15,20231207_500101042_04:40
12,7,4,4,40,25.022864,121.546622,1,25,20231207_500101091_04:40
12,7,4,4,40,25.021641,121.54704,1,13,20231207_500101092_04:40
12,7,4,4,40,25.021469,121.544069,1,15,20231207_500101093_04:40
12,7,4,4,40,25.02193,121.53165,1,20,20231207_500101094_04:40
12,7,4,4,40,25.02657,121.53515,1,38,20231207_500101114_04:40
12,7,4,4,40,25.02606,121.53738,1,50,20231207_500101115_04:40
12,7,4,4,40,25.02215,121.54839,1,29,20231207_500101123_04:40
12,7,4,4,40,25.02469,121.54459,1,46,20231207_500101166_04:40
12,7,4,4,40,25.02575,121.5377,1,17,20231207_500101175_04:40
12,7,4,4,40,25.01223,121.54788,1,16,20231207_500101176_04:40
12,7,4,4,40,25.01551,121.53374,1,90,20231207_500101181_04:40
12,7,4,4,40,25.01744,121.53334,1,15,20231207_500101184_04:40
12,7,4,4,40,25.02267,121.5341,1,12,20231207_500101185_04:40
12,7,4,4,40,25.01727,121.54904,1,19,20231207_500101188_04:40
12,7,4,4,40,25.02039,121.54853,1,16,20231207_500101189_04:40
12,7,4,4,40,25.02347,121.54108,1,26,20231207_500101190_04:40
12,7,4,4,40,25.02054,121.54561,1,27,20231207_500101191_04:40
12,7,4,4,40,25.01705,121.54435,1,43,20231207_500101193_04:40
12,7,4,4,40,25.02598,121.53454,1,13,20231207_500101199_04:40
12,7,4,4,40,25.02101,121.54153,1,40,20231207_500101209_04:40
12,7,4,4,40,25.02268,121.53608,1,24,20231207_500101216_04:40
12,7,4,4,40,25.01027,121.53998,1,14,20231207_500101219_04:40
12,7,4,4,40,25.01076,121.53637,1,15,20231207_500105066_04:40
12,7,4,4,40,25.014697,121.531908,1,20,20231207_500106002_04:40
12,7,4,4,40,25.014529,121.534374,1,12,20231207_500106003_04:40
12,7,4,4,40,25.015069,121.533828,1,12,20231207_500106004_04:40
12,7,4,4,40,25.01729,121.54531,1,42,20231207_500119043_04:40
12,7,4,4,40,25.01408,121.53759,1,23,20231207_500119044_04:40
12,7,4,4,40,25.01839,121.53404,1,45,20231207_500119045_04:40
12,7,4,4,40,25.01355,121.53673,1,40,20231207_500119046_04:40
12,7,4,4,40,25.01761,121.53844,1,30,20231207_500119047_04:40
12,7,4,4,40,25.01547,121.53436,1,53,20231207_500119048_04:40
12,7,4,4,40,25.01937,121.53902,1,62,20231207_500119049_04:40
12,7,4,4,40,25.01846,121.5376,1,31,20231207_500119050_04:40
12,7,4,4,40,25.01616,121.54251,1,27,20231207_500119051_04:40
12,7,4,4,40,25.01857,121.54059,1,26,20231207_500119052_04:40
12,7,4,4,40,25.02108,121.53783,1,19,20231207_500119053_04:40
12,7,4,4,40,25.01941,121.5404,1,30,20231207_500119054_04:40
12,7,4,4,40,25.01793,121.53585,1,28,20231207_500119055_04:40
12,7,4,4,40,25.01627,121.53535,1,10,20231207_500119056_04:40
12,7,4,4,40,25.01666,121.53718,1,20,20231207_500119057_04:40
12,7,4,4,40,25.0198,121.53583,1,33,20231207_500119058_04:40
12,7,4,4,40,25.01595,121.53791,1,20,20231207_500119059_04:40
12,7,4,4,40,25.01566,121.53786,1,12,20231207_500119060_04:40
12,7,4,4,40,25.01511,121.53786,1,27,20231207_500119061_04:40
12,7,4,4,40,25.01345,121.53798,1,12,20231207_500119062_04:40
12,7,4,4,40,25.01603,121.53635,1,27,20231207_500119063_04:40
12,7,4,4,40,25.01754,121.54398,1,28,20231207_500119064_04:40
12,7,4,4,40,25.01699,121.53574,1,10,20231207_500119065_04:40
12,7,4,4,40,25.02157,121.53633,1,20,20231207_500119066_04:40
12,7,4,4,40,25.02053,121.54145,1,42,20231207_500119067_04:40
12,7,4,4,40,25.01987,121.54175,1,39,20231207_500119068_04:40
12,7,4,4,40,25.02074,121.53906,1,10,20231207_500119069_04:40
12,7,4,4,40,25.01561,121.53583,1,48,20231207_500119070_04:40
12,7,4,4,40,25.02036,121.53992,1,34,20231207_500119071_04:40
12,7,4,4,40,25.01881,121.53868,1,12,20231207_500119072_04:40
12,7,4,4,40,25.01548,121.53825,1,30,20231207_500119074_04:40
12,7,4,4,40,25.01761,121.53995,1,40,20231207_500119075_04:40
12,7,4,4,40,25.01922,121.54195,1,22,20231207_500119076_04:40
12,7,4,4,40,25.0189,121.536,1,56,20231207_500119077_04:40
12,7,4,4,40,25.01704,121.53888,1,10,20231207_500119078_04:40
12,7,4,4,40,25.01698,121.53455,1,19,20231207_500119079_04:40
12,7,4,4,40,25.01539,121.53686,1,10,20231207_500119080_04:40
12,7,4,4,40,25.01337,121.53909,1,11,20231207_500119081_04:40
12,7,4,4,40,25.01703,121.53781,1,10,20231207_500119082_04:40
12,7,4,4,40,25.0196,121.53846,1,18,20231207_500119083_04:40
12,7,4,4,40,25.019,121.54305,1,10,20231207_500119084_04:40
12,7,4,4,40,25.01857,121.54247,1,14,20231207_500119085_04:40
12,7,4,4,40,25.01804,121.53928,1,25,20231207_500119086_04:40
12,7,4,4,40,25.0169,121.54031,1,30,20231207_500119087_04:40
12,7,4,4,40,25.01995,121.54347,1,20,20231207_500119088_04:40
12,7,4,4,40,25.01791,121.54242,1,24,20231207_500119089_04:40
12,7,4,4,40,25.02112,121.53591,1,40,20231207_500119090_04:40
12,7,4,4,40,25.01816,121.54469,1,18,20231207_500119091_04:40
12,7,4,5,0,25.02605,121.5436,1,28,20231207_500101001_05:00
12,7,4,5,0,25.02565,121.54357,1,21,20231207_500101002_05:00
12,7,4,5,0,25.02429,121.54124,1,16,20231207_500101003_05:00
12,7,4,5,0,25.02351,121.54282,1,11,20231207_500101004_05:00
12,7,4,5,0,25.02153,121.54299,1,16,20231207_500101005_05:00
12,7,4,5,0,25.02429,121.54328,1,11,20231207_500101006_05:00
12,7,4,5,0,25.02253,121.54326,1,11,20231207_500101007_05:00
12,7,4,5,0,25.02112,121.53407,1,17,20231207_500101008_05:00
12,7,4,5,0,25.01976,121.53384,1,16,20231207_500101009_05:00
12,7,4,5,0,25.01894,121.53361,1,20,20231207_500101010_05:00
12,7,4,5,0,25.02543,121.54332,1,9,20231207_500101013_05:00
12,7,4,5,0,25.01717,121.53202,1,11,20231207_500101014_05:00
12,7,4,5,0,25.020348,121.546446,1,14,20231207_500101015_05:00
12,7,4,5,0,25.01895,121.53156,1,5,20231207_500101018_05:00
12,7,4,5,0,25.024461,121.546705,1,15,20231207_500101019_05:00
12,7,4,5,0,25.02093,121.5331,0,5,20231207_500101020_05:00
12,7,4,5,0,25.01385,121.53549,1,7,20231207_500101021_05:00
12,7,4,5,0,25.01491,121.53438,1,99,20231207_500101022_05:00
12,7,4,5,0,25.01244,121.53661,1,25,20231207_500101023_05:00
12,7,4,5,0,25.01451,121.54142,1,30,20231207_500101024_05:00
12,7,4,5,0,25.01295,121.53973,1,99,20231207_500101025_05:00
12,7,4,5,0,25.01137,121.54062,1,15,20231207_500101026_05:00
12,7,4,5,0,25.01182,121.54165,1,39,20231207_500101027_05:00
12,7,4,5,0,25.01426,121.54382,1,20,20231207_500101028_05:00
12,7,4,5,0,25.01234,121.54503,1,15,20231207_500101029_05:00
12,7,4,5,0,25.0136,121.54656,1,34,20231207_500101030_05:00
12,7,4,5,0,25.01537,121.54698,1,20,20231207_500101031_05:00
12,7,4,5,0,25.01637,121.54535,1,61,20231207_500101032_05:00
12,7,4,5,0,25.01664,121.5452,1,46,20231207_500101033_05:00
12,7,4,5,0,25.01576,121.54291,1,18,20231207_500101034_05:00
12,7,4,5,0,25.01787,121.5476,1,24,20231207_500101035_05:00
12,7,4,5,0,25.02032,121.54497,1,20,20231207_500101036_05:00
12,7,4,5,0,25.02076,121.54432,1,20,20231207_500101037_05:00
12,7,4,5,0,25.02101,121.54284,1,27,20231207_500101038_05:00
12,7,4,5,0,25.02104,121.54081,1,28,20231207_500101039_05:00
12,7,4,5,0,25.0222,121.53626,1,25,20231207_500101040_05:00
12,7,4,5,0,25.02218,121.53474,1,41,20231207_500101041_05:00
12,7,4,5,0,25.01727,121.54471,1,15,20231207_500101042_05:00
12,7,4,5,0,25.022864,121.546622,1,25,20231207_500101091_05:00
12,7,4,5,0,25.021641,121.54704,1,13,20231207_500101092_05:00
12,7,4,5,0,25.021469,121.544069,1,15,20231207_500101093_05:00
12,7,4,5,0,25.02193,121.53165,1,20,20231207_500101094_05:00
12,7,4,5,0,25.02657,121.53515,1,38,20231207_500101114_05:00
12,7,4,5,0,25.02606,121.53738,1,50,20231207_500101115_05:00
12,7,4,5,0,25.02215,121.54839,1,29,20231207_500101123_05:00
12,7,4,5,0,25.02469,121.54459,1,46,20231207_500101166_05:00
12,7,4,5,0,25.02575,121.5377,1,17,20231207_500101175_05:00
12,7,4,5,0,25.01223,121.54788,1,16,20231207_500101176_05:00
12,7,4,5,0,25.01551,121.53374,1,90,20231207_500101181_05:00
12,7,4,5,0,25.01744,121.53334,1,15,20231207_500101184_05:00
12,7,4,5,0,25.02267,121.5341,1,12,20231207_500101185_05:00
12,7,4,5,0,25.01727,121.54904,1,19,20231207_500101188_05:00
12,7,4,5,0,25.02039,121.54853,1,16,20231207_500101189_05:00
12,7,4,5,0,25.02347,121.54108,1,26,20231207_500101190_05:00
12,7,4,5,0,25.02054,121.54561,1,27,20231207_500101191_05:00
12,7,4,5,0,25.01705,121.54435,1,43,20231207_500101193_05:00
12,7,4,5,0,25.02598,121.53454,1,13,20231207_500101199_05:00
12,7,4,5,0,25.02101,121.54153,1,40,20231207_500101209_05:00
12,7,4,5,0,25.02268,121.53608,1,24,20231207_500101216_05:00
12,7,4,5,0,25.01027,121.53998,1,14,20231207_500101219_05:00
12,7,4,5,0,25.01076,121.53637,1,15,20231207_500105066_05:00
12,7,4,5,0,25.014697,121.531908,1,20,20231207_500106002_05:00
12,7,4,5,0,25.014529,121.534374,1,12,20231207_500106003_05:00
12,7,4,5,0,25.015069,121.533828,1,12,20231207_500106004_05:00
